"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-04-03 11:20:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-03 11:20:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111756 ，总持仓数量： 469.9168 ，总持币成本： 52.516068
2018-04-05 19:12:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-05 19:12:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.019785332000004985
2018-04-05 19:12:00,Huobi,33,买入,市价,0.019785332000005,
2018-04-05 19:20:00,,,信息,,,Huobi/BCH_BTC 交易对订单 33 买入交易已经成功!成交均价： 0.0930441 ，挂单买入： 0.0197 ，买到数量： 0.2112
2018-04-05 19:20:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-05 19:20:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-05 19:20:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111748 ，总持仓数量： 470.12800000000004 ，总持币成本： 52.535712
2018-04-05 20:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-05 20:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.012002244000001383
2018-04-05 20:46:00,Huobi,34,买入,市价,0.0120022440000014,
2018-04-05 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 34 买入交易已经成功!成交均价： 0.0930001 ，挂单买入： 0.012 ，买到数量： 0.1287
2018-04-05 20:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-05 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-05 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111743 ，总持仓数量： 470.25669999999997 ，总持币成本： 52.547857
2018-04-05 21:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-05 21:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.04649002400000768
2018-04-05 21:46:00,Huobi,35,买入,市价,0.0464900240000077,
2018-04-05 21:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 35 买入交易已经成功!成交均价： 0.0928281 ，挂单买入： 0.0464 ，买到数量： 0.4988
2018-04-05 21:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-05 21:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-05 21:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111723 ，总持仓数量： 470.75550000000004 ，总持币成本： 52.59429
2018-04-06 18:32:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 18:32:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.0346873200000033
2018-04-06 18:32:00,Huobi,36,买入,市价,0.0346873200000033,
2018-04-06 18:36:00,,,信息,,,Huobi/BCH_BTC 交易对订单 36 买入交易已经成功!成交均价： 0.0927004 ，挂单买入： 0.0346 ，买到数量： 0.3724
2018-04-06 18:36:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 18:36:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 18:36:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111708 ，总持仓数量： 471.1279 ，总持币成本： 52.628807
2018-04-06 18:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 18:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.1347454520000042
2018-04-06 18:46:00,Huobi,37,买入,市价,0.134745452000004,
2018-04-06 18:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 37 买入交易已经成功!成交均价： 0.0922031 ，挂单买入： 0.1347 ，买到数量： 1.4579
2018-04-06 18:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 18:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 18:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111648 ，总持仓数量： 472.5858 ，总持币成本： 52.763447
2018-04-06 20:32:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 20:32:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.005646152000004179
2018-04-06 20:32:00,Huobi,38,买入,市价,0.00564615200000418,
2018-04-06 20:36:00,,,信息,,,Huobi/BCH_BTC 交易对订单 38 买入交易已经成功!成交均价： 0.0921831 ，挂单买入： 0.0056 ，买到数量： 0.0605
2018-04-06 20:36:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 20:36:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 20:36:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111646 ，总持仓数量： 472.6463 ，总持币成本： 52.768848
2018-04-06 20:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 20:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.04704946000000376
2018-04-06 20:46:00,Huobi,39,买入,市价,0.0470494600000038,
2018-04-06 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 39 买入交易已经成功!成交均价： 0.0920101 ，挂单买入： 0.047 ，买到数量： 0.5097
2018-04-06 20:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111625 ，总持仓数量： 473.156 ，总持币成本： 52.81606
2018-04-06 21:32:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 21:32:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.050523723999994274
2018-04-06 21:32:00,Huobi,40,买入,市价,0.0505237239999943,
2018-04-06 21:36:00,,,信息,,,Huobi/BCH_BTC 交易对订单 40 买入交易已经成功!成交均价： 0.0918247 ，挂单买入： 0.0505 ，买到数量： 0.5488
2018-04-06 21:36:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 21:36:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 21:36:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111602 ，总持仓数量： 473.7048 ，总持币成本： 52.866533
2018-04-06 21:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 21:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.05197524800000508
2018-04-06 21:46:00,Huobi,41,买入,市价,0.0519752480000051,
2018-04-06 21:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 41 买入交易已经成功!成交均价： 0.0916341 ，挂单买入： 0.0519 ，买到数量： 0.5651
2018-04-06 21:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 21:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 21:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111578 ，总持仓数量： 474.26989999999995 ，总持币成本： 52.918289
2018-04-06 22:32:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 22:32:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.012253652000005388
2018-04-06 22:32:00,Huobi,42,买入,市价,0.0122536520000054,
2018-04-06 22:36:00,,,信息,,,Huobi/BCH_BTC 交易对订单 42 买入交易已经成功!成交均价： 0.0915897 ，挂单买入： 0.0122 ，买到数量： 0.1329
2018-04-06 22:36:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 22:36:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 22:36:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111572 ，总持仓数量： 474.4028 ，总持币成本： 52.930284
2018-04-06 22:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 22:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.054218204000001435
2018-04-06 22:46:00,Huobi,43,买入,市价,0.0542182040000014,
2018-04-06 22:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 43 买入交易已经成功!成交均价： 0.0913911 ，挂单买入： 0.0542 ，买到数量： 0.5918
2018-04-06 22:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 22:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 22:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111547 ，总持仓数量： 474.9946 ，总持币成本： 52.984263
2018-04-06 23:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-06 23:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.044315236000002756
2018-04-06 23:46:00,Huobi,44,买入,市价,0.0443152360000028,
2018-04-06 23:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 44 买入交易已经成功!成交均价： 0.0912291 ，挂单买入： 0.0443 ，买到数量： 0.4845
2018-04-06 23:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-06 23:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-06 23:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111526 ，总持仓数量： 475.4791 ，总持币成本： 53.028512
2018-04-07 17:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-07 17:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.04025267600000859
2018-04-07 17:46:00,Huobi,45,买入,市价,0.0402526760000086,
2018-04-07 17:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 45 买入交易已经成功!成交均价： 0.0910821 ，挂单买入： 0.0402 ，买到数量： 0.4404
2018-04-07 17:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-07 17:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-07 17:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111507 ，总持仓数量： 475.9195 ，总持币成本： 53.068475
2018-04-14 20:46:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-14 20:46:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.022538764000003653
2018-04-14 20:46:00,Huobi,46,买入,市价,0.0225387640000037,
2018-04-14 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 46 买入交易已经成功!成交均价： 0.0910001 ，挂单买入： 0.0225 ，买到数量： 0.2467
2018-04-14 20:50:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-14 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-14 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111496 ，总持仓数量： 476.1662 ，总持币成本： 53.09085
2018-04-14 21:12:00,,,信息,,,满足日K线创年半内新低之后加仓到 40 %的条件，可以操作买入
2018-04-14 21:12:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.4 ，预计花费 0.0003451120000050878
2018-04-14 21:12:00,Huobi,47,买入,市价,0.000345112000005088,
2018-04-14 21:20:00,,,信息,,,Huobi/BCH_BTC 交易对订单 47 买入交易已经成功!成交均价： 0.0909991 ，挂单买入： 0.0003 ，买到数量： 0.0031
2018-04-14 21:20:00,,,信息,,,短线交易开闭处于关闭状态，不做短线交易
2018-04-14 21:20:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-04-14 21:20:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.111496 ，总持仓数量： 476.1693 ，总持币成本： 53.090909
2018-04-21 23:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1345039 的价格卖出 40 个币，当前持仓总量 476.1693 动态卖出点 0.2 基准卖出价 0.111496
2018-04-21 23:46:00,Huobi,48,卖出,市价,40,
2018-04-21 23:50:00,,,收益,66.269058,,
2018-04-21 23:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 48 交易成功!平均卖出价格： 0.1345039 ，平均持仓价格： 0.111496 ，卖出数量： 40 ，毛收盈： 0.909556 ，累计毛收盈： 66.269058
2018-04-23 20:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1619359 的价格卖出 58.0956805625314 个币，当前持仓总量 436.1693 动态卖出点 0.195 基准卖出价 0.1345039
2018-04-23 20:46:00,Huobi,49,卖出,市价,58.0956805625314,
2018-04-23 20:50:00,,,收益,69.180579,,
2018-04-23 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 49 交易成功!平均卖出价格： 0.1619359 ，平均持仓价格： 0.111496 ，卖出数量： 58.0956 ，毛收盈： 2.911521 ，累计毛收盈： 69.180579
2018-05-11 15:46:00,,,信息,,,在超过60%浮盈后币价出现了超过15%的回撤，调整动态卖出点减半，期望余下的40%的仓位还可以卖个好价
2018-05-11 15:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1576999 的价格卖出 56.57598478869197 个币，当前持仓总量 378.0737 动态卖出点 0.095 基准卖出价 0.1619359
2018-05-11 15:46:00,Huobi,50,卖出,市价,56.575984788692,
2018-05-11 15:50:00,,,收益,71.776762,,
2018-05-11 15:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 50 交易成功!平均卖出价格： 0.1576999 ，平均持仓价格： 0.111496 ，卖出数量： 56.5759 ，毛收盈： 2.596183 ，累计毛收盈： 71.77676199999999
2018-05-11 17:32:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1572269 的价格卖出 56.4062926024252 个币，当前持仓总量 321.4978 动态卖出点 0.1 基准卖出价 0.1576999
2018-05-11 17:32:00,Huobi,51,卖出,市价,56.4062926024252,
2018-05-11 17:36:00,,,收益,74.338531,,
2018-05-11 17:36:00,,,信息,,,Huobi/BCH_BTC 交易对订单 51 交易成功!平均卖出价格： 0.1572269 ，平均持仓价格： 0.111496 ，卖出数量： 56.4062 ，毛收盈： 2.561769 ，累计毛收盈： 74.33853099999999
2018-05-11 17:36:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1577101 的价格卖出 56.57964411279329 个币，当前持仓总量 265.0916 动态卖出点 0.1 基准卖出价 0.1572269
2018-05-11 17:36:00,Huobi,52,卖出,市价,56.5796441127933,
2018-05-11 17:46:00,,,收益,76.93546,,
2018-05-11 17:46:00,,,信息,,,Huobi/BCH_BTC 交易对订单 52 交易成功!平均卖出价格： 0.1577101 ，平均持仓价格： 0.111496 ，卖出数量： 56.5796 ，毛收盈： 2.596929 ，累计毛收盈： 76.93545999999999
2018-05-12 20:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1744639 的价格卖出 62.590191576379425 个币，当前持仓总量 208.512 动态卖出点 0.1 基准卖出价 0.1577101
2018-05-12 20:46:00,Huobi,53,卖出,市价,62.5901915763794,
2018-05-12 20:50:00,,,收益,80.854788,,
2018-05-12 20:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 53 交易成功!平均卖出价格： 0.1744639 ，平均持仓价格： 0.111496 ，卖出数量： 62.5901 ，毛收盈： 3.919328 ，累计毛收盈： 80.85478799999999
2018-05-18 22:32:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1415985 的价格卖出 50.799490564683936 个币，当前持仓总量 145.9219 动态卖出点 0.1 基准卖出价 0.1744639
2018-05-18 22:32:00,Huobi,54,卖出,市价,50.7994905646839,
2018-05-18 22:36:00,,,收益,82.369591,,
2018-05-18 22:36:00,,,信息,,,Huobi/BCH_BTC 交易对订单 54 交易成功!平均卖出价格： 0.1415985 ，平均持仓价格： 0.111496 ，卖出数量： 50.7994 ，毛收盈： 1.514803 ，累计毛收盈： 82.36959099999999
2018-05-18 22:36:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1418167 的价格卖出 50.87777139987084 个币，当前持仓总量 95.1225 动态卖出点 0.1 基准卖出价 0.1415985
2018-05-18 22:36:00,Huobi,55,卖出,市价,50.8777713998708,
2018-05-18 22:46:00,,,收益,83.897808,,
2018-05-18 22:46:00,,,信息,,,Huobi/BCH_BTC 交易对订单 55 交易成功!平均卖出价格： 0.1418167 ，平均持仓价格： 0.111496 ，卖出数量： 50.8777 ，毛收盈： 1.528217 ，累计毛收盈： 83.89780799999998
2018-05-18 22:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1405079 的价格卖出 24.2448 个币，当前持仓总量 44.2448 动态卖出点 0.1 基准卖出价 0.1418167
2018-05-18 22:46:00,Huobi,56,卖出,市价,24.2448,
2018-05-18 22:50:00,,,收益,84.594383,,
2018-05-18 22:50:00,,,信息,,,Huobi/BCH_BTC 交易对订单 56 交易成功!平均卖出价格： 0.1405079 ，平均持仓价格： 0.111496 ，卖出数量： 24.2448 ，毛收盈： 0.696575 ，累计毛收盈： 84.59438299999998
2018-05-18 22:50:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.126002
2018-05-29 06:20:00,,,信息,,,当前基准买入价格 0.13262105 上次买入价格 0.13262105 动态买入点 0.05 当前持仓总量 20
2018-05-29 06:20:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1253447 的价格买入 40 个币，当前账户余额为： 132.36251394 。本次下单金额 5.013788 ，本次预期买入数量 40 ，预期成交价格 0.1253447
2018-05-29 06:20:00,Huobi,57,买入,市价,5.013788,
2018-05-29 06:24:00,,,信息,,,Huobi/BCH_BTC 交易对订单 57 买入交易已经成功!成交均价： 0.1253447 ，挂单买入： 5.0137 ，买到数量： 39.9192
2018-05-29 06:24:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.120889 ，总持仓数量： 59.9192 ，总持币成本： 7.243587
2018-06-03 15:37:05,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1460779 的价格卖出 39.9192 个币，当前持仓总量 59.9192 动态卖出点 0.2 基准卖出价 0.120889
2018-06-03 15:37:05,Huobi,58,卖出,市价,39.9192,
2018-06-03 15:58:00,,,收益,85.588239,,
2018-06-03 15:58:00,,,信息,,,Huobi/BCH_BTC 交易对订单 58 交易成功!平均卖出价格： 0.1460779 ，平均持仓价格： 0.120889 ，卖出数量： 39.9191 ，毛收盈： 0.993856 ，累计毛收盈： 85.58823899999997
2018-06-03 15:58:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.133483
2018-06-13 03:37:05,,,信息,,,当前基准买入价格 0.13874105 上次买入价格 0.13874105 动态买入点 0.05 当前持仓总量 20.0001
2018-06-13 03:37:05,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1314561 的价格买入 40 个币，当前账户余额为： 133.16848217 。本次下单金额 5.2582439999999995 ，本次预期买入数量 40 ，预期成交价格 0.1314561
2018-06-13 03:37:05,Huobi,59,买入,市价,5.258244,
2018-06-13 03:58:00,,,信息,,,Huobi/BCH_BTC 交易对订单 59 买入交易已经成功!成交均价： 0.1314561 ，挂单买入： 5.2582 ，买到数量： 39.9196
2018-06-13 03:58:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.128104 ，总持仓数量： 59.919700000000006 ，总持币成本： 7.675962
